,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
179,RepaymentsOfCommercialPaper,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,600000000.0,,,,,,0.0,,,,0.0,,,,,,,,
180,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000000.0,395000000.0,1767000000.0,742000000.0,474000000.0,1341000000.0,2071000000.0,1646000000.0,-227000000.0,-415000000.0,-433000000.0,444000000.0,-1721000000.0,-1829000000.0,-1174000000.0,-1057000000.0,-107000000.0,1126000000.0,1004000000.0,-1105000000.0
181,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991000000.0,1167000000.0,2539000000.0,1514000000.0,1988000000.0,2855000000.0,3585000000.0,3160000000.0,2933000000.0,2745000000.0,2727000000.0,3604000000.0,1883000000.0,1775000000.0,2430000000.0,2547000000.0,2440000000.0,3673000000.0,3551000000.0,1442000000.0
182,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,2000000.0,11000000.0,3000000.0,6000000.0,2000000.0,21000000.0,2000000.0,13000000.0,8000000.0,23000000.0,0.0,,,,,,,
183,ProceedsFromRepaymentsOfCommercialPaper,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600000000.0,-600000000.0,0.0,0.0,0.0,,,,,,,,,,,,,
184,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182000000.0,,,,1067000000.0,,,,,,,,,,,,
185,CommonStockValueOutstanding,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000000.0,,,,,,,,,,,,,,,,
186,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110000000.0,-110000000.0,,-140000000.0,-140000000.0,-107000000.0,,-48000000.0,,,,,,,
187,ProceedsFromIssuanceOfDebt,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131000000.0,1131000000.0,,,0.0,0.0,0.0,,2267000000.0,2267000000.0,6211000000.0,,1975000000.0,1975000000.0,1975000000.0
188,EquityMethodInvestmentOtherThanTemporaryImpairment,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000000.0,128000000.0,128000000.0,,0.0,0.0,0.0,,,,0.0,,,,
189,RepaymentsOfDebt,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000000.0,1150000000.0,1650000000.0,,0.0,500000000.0,500000000.0,,2250000000.0,2250000000.0,2250000000.0,,0.0,115000000.0,115000000.0
190,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55000000.0,,,,0.0,,,,,,,,,
191,PaymentsToAcquireBusinessesNetOfCashAcquired,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000.0,,,,0.0,,,,,,,,
192,SeveranceCosts1,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,,,,,,,,,,,
193,SeveranceAndRestructuringCosts,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,0.0,0.0,36000000.0,0.0,0.0,0.0,100000000.0,,,,92000000.0
194,SeveranceAndRestructuringCosts,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,0.0,0.0,36000000.0,0.0,0.0,0.0,100000000.0,,,,92000000.0
195,OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-355000000.0,-355000000.0,,-314000000.0,-314000000.0,-314000000.0,,,,
196,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-613000000.0,,,,,,,,,
197,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310000000.0,1310000000.0,,1156000000.0,0.0,1156000000.0,,0.0,0.0,0.0
198,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258000000.0,,,,,,,,,
199,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572000000.0,1292000000.0,-140000000.0,1331000000.0,-111000000.0,971000000.0,-110000000.0,-111000000.0,-111000000.0,-443000000.0
200,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1665000000.0,-1665000000.0,,-1470000000.0,-1470000000.0,-1470000000.0,,0.0,0.0,0.0
201,OtherComprehensiveIncomeLossDefinedBenefitPlanGainLossArisingDuringPeriodAndPriorServiceCostCreditAfterTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3404000000.0,,-1698000000.0,-162000000.0,-1873000000.0,,0.0,0.0,689000000.0
202,OtherUnallocatedIncomeExpense,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-327000000.0,-1260000000.0,-355000000.0,-277000000.0,-251000000.0,-1233000000.0
203,OtherComprehensiveIncomeLossTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,2000000.0,4000000.0,4000000.0,5000000.0,6000000.0
204,CostOfRevenue,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14463000000.0,57697000000.0,13080000000.0,14603000000.0,14830000000.0,59092000000.0
205,CommonStockDividendsPerShareCashPaid,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
206,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,,,,
207,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0,,,,
208,DividendsCashTrueUp,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11000000.0,
