,tag,stmt,31_03_2010,30_06_2010,30_09_2010,31_12_2010,31_03_2011,30_06_2011,30_09_2011,31_12_2011,31_03_2012,30_06_2012,30_09_2012,31_12_2012,31_03_2013,30_06_2013,30_09_2013,31_12_2013,31_03_2014,30_06_2014,30_09_2014,31_12_2014,31_03_2015,30_06_2015,30_09_2015,31_12_2015,31_03_2016,30_06_2016,30_09_2016,31_12_2016,31_03_2017,30_06_2017,30_09_2017,31_12_2017,31_03_2018,30_06_2018,30_09_2018,31_12_2018,31_03_2019,30_06_2019,30_09_2019,31_12_2019,31_03_2020,30_06_2020,30_09_2020,31_12_2020,31_03_2021,30_06_2021,30_09_2021,31_12_2021,31_03_2022,30_06_2022,30_09_2022,31_12_2022,31_03_2023,30_06_2023,30_09_2023,31_12_2023
146,AssetsNoncurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234386000000.0,232891000000.0,218652000000.0,187266000000.0,175697000000.0,177387000000.0,176647000000.0,177279000000.0,180175000000.0,199948000000.0,215693000000.0,215417000000.0,216166000000.0,228037000000.0,232482000000.0,224017000000.0,217350000000.0,217970000000.0,219247000000.0,212379000000.0,209017000000.0,209822000000.0
147,StockRepurchasedAndRetiredDuringPeriodShares,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405500000.0,,,,,,,,,,,,,,,,,,,,,
148,Revenues,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62900000000.0,,,,,,,,,,,,,,,,,,,,,
149,InterestPaidNet,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022000000.0,836000000.0,1762000000.0,2563000000.0,3423000000.0,771000000.0,1689000000.0,2275000000.0,3002000000.0,619000000.0,1327000000.0,1870000000.0,2687000000.0,531000000.0,1406000000.0,1910000000.0,2865000000.0,703000000.0,1873000000.0,2590000000.0,3803000000.0,
150,OtherLiabilitiesCurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32687000000.0,36703000000.0,35368000000.0,31673000000.0,37720000000.0,36263000000.0,37324000000.0,35005000000.0,42684000000.0,48504000000.0,45660000000.0,43625000000.0,47493000000.0,49167000000.0,50248000000.0,48811000000.0,60845000000.0,59893000000.0,56425000000.0,58897000000.0,58829000000.0,54611000000.0
151,LiabilitiesNoncurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141712000000.0,147544000000.0,142366000000.0,136079000000.0,142310000000.0,148926000000.0,145881000000.0,149744000000.0,153157000000.0,155323000000.0,161595000000.0,157806000000.0,162431000000.0,161685000000.0,155755000000.0,148329000000.0,148101000000.0,152734000000.0,149927000000.0,149801000000.0,145129000000.0,145441000000.0
152,TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarningsTaxEffect,EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
153,DepreciationDepletionAndAmortization,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10903000000.0,3395000000.0,6435000000.0,9368000000.0,12547000000.0,2816000000.0,5602000000.0,8354000000.0,11056000000.0,2666000000.0,5463000000.0,8295000000.0,11284000000.0,2697000000.0,5434000000.0,8239000000.0,11104000000.0,2916000000.0,5814000000.0,8866000000.0,11519000000.0,2848000000.0
154,IncreaseDecreaseInContractWithCustomerLiability,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-370000000.0,-540000000.0,-776000000.0,-625000000.0,985000000.0,1223000000.0,1649000000.0,2081000000.0,1341000000.0,1642000000.0,1738000000.0,1676000000.0,462000000.0,627000000.0,260000000.0,478000000.0,131000000.0,,,,
155,MarketableSecuritiesCurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41656000000.0,42104000000.0,44084000000.0,51713000000.0,67391000000.0,53877000000.0,59642000000.0,52927000000.0,40816000000.0,31368000000.0,27646000000.0,27699000000.0,26794000000.0,23413000000.0,20729000000.0,24658000000.0,30820000000.0,31185000000.0,34074000000.0,31590000000.0,32340000000.0
156,ContractWithCustomerLiabilityCurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546000000.0,5532000000.0,5434000000.0,5522000000.0,5573000000.0,5928000000.0,6313000000.0,6643000000.0,7395000000.0,7595000000.0,7681000000.0,7612000000.0,7876000000.0,7920000000.0,7728000000.0,7912000000.0,7992000000.0,8131000000.0,8158000000.0,8061000000.0,8264000000.0
157,RevenueFromContractWithCustomerExcludingAssessedTax,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84310000000.0,58015000000.0,53809000000.0,64040000000.0,91819000000.0,58313000000.0,59685000000.0,64698000000.0,111439000000.0,89584000000.0,81434000000.0,365817000000.0,123945000000.0,97278000000.0,82959000000.0,394328000000.0,117154000000.0,94836000000.0,81797000000.0,383285000000.0,119575000000.0
158,MarketableSecuritiesNoncurrent,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158608000000.0,145319000000.0,115996000000.0,105341000000.0,99899000000.0,98793000000.0,100592000000.0,100887000000.0,118745000000.0,134539000000.0,131948000000.0,127877000000.0,138683000000.0,141219000000.0,131077000000.0,120805000000.0,114095000000.0,110461000000.0,104061000000.0,100544000000.0,99475000000.0
159,ProceedsFromPaymentsForOtherFinancingActivities,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87000000.0,-83000000.0,-105000000.0,-16000000.0,-51000000.0,-120000000.0,-126000000.0,-22000000.0,-38000000.0,-72000000.0,-129000000.0,-61000000.0,-105000000.0,-148000000.0,-160000000.0,-389000000.0,-455000000.0,-508000000.0,-581000000.0,-46000000.0
160,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13904000000.0,26238000000.0,24311000000.0,-8559000000.0,-7175000000.0,-15185000000.0,-10435000000.0,-2070000000.0,217000000.0,-4513000000.0,-3860000000.0,2701000000.0,-6749000000.0,-7068000000.0,-10952000000.0,-3003000000.0,2152000000.0,4921000000.0,5760000000.0,11237000000.0
161,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39817000000.0,52151000000.0,50224000000.0,41665000000.0,43049000000.0,35039000000.0,39789000000.0,37719000000.0,40006000000.0,35276000000.0,35929000000.0,38630000000.0,29180000000.0,28861000000.0,24977000000.0,21974000000.0,27129000000.0,29898000000.0,30737000000.0,41974000000.0
162,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398000000.0,-634000000.0,1120000000.0,1264000000.0,,,,,,,,,,,,,
163,OtherComprehensiveIncomeLossDerivativeInstrumentGainLossbeforeReclassificationafterTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000000.0,-143000000.0,78000000.0,79000000.0,-304000000.0,332000000.0,-24000000.0,32000000.0,362000000.0,334000000.0,852000000.0,3212000000.0,-988000000.0,-13000000.0,509000000.0,323000000.0,-531000000.0
164,OtherComprehensiveIncomeLossDerivativeInstrumentGainLossafterReclassificationandTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-287000000.0,491000000.0,-1042000000.0,-1185000000.0,-487000000.0,1091000000.0,-7000000.0,1035000000.0,455000000.0,33000000.0,973000000.0,2138000000.0,-2754000000.0,-204000000.0,612000000.0,-1394000000.0,-1354000000.0
165,ProceedsFromOtherShortTermDebt,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556000000.0,5165000000.0,,,0.0,0.0,,,,,,,,,,
166,OtherShortTermBorrowings,BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10029000000.0,11166000000.0,,,,,,,,,,,,,,
167,OtherComprehensiveIncomeLossDerivativeInstrumentGainLossReclassificationAfterTax,CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183000000.0,-759000000.0,-17000000.0,-1003000000.0,-93000000.0,301000000.0,-121000000.0,1074000000.0,1766000000.0,191000000.0,-103000000.0,1717000000.0,823000000.0
